acc,accuracy,answerQ1,answerQ2,answerQ3,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,cond_disColor,cond_disColorRGB,cond_disFeature,cond_disPresent,cond_disProbability,cond_disShape,cond_primingDisColor,cond_primingDisShape,cond_primingTarColor,cond_primingTarShape,cond_tarColor,cond_tarColorRGB,cond_tarLocation,cond_tarLocationLong,cond_tarShape,coordinates,correct,correct_continuePress,count_Questions,count_blockAcc,count_blockFeed,count_blockLoop,count_blockRT,count_blockSeq,count_blockSumCorrect,count_blockSumRT,count_continuePress,count_example,count_expSettings,count_exp_mainLoop,count_experiment,count_instructions,count_instructions1,count_instructions2,count_log,count_main,count_prepCanvas,count_totalAcc,count_totalRT,count_totalSumCorrect,count_totalSumRT,count_trialResp,count_trialSeq,count_trialTask,datetime,description,disable_garbage_collection,dispBlank,dispBlockStart,dispFeedBlock,dispFix,dispInstructions,dispQuestions,dispSearch,dispStartScreen,distance2screen,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,gaborFreq,gaborSize,height,keyboard_backend,lineOriTar,live_row,live_row_blockLoop,live_row_exp_mainLoop,logfile,mouse_backend,noExpBlocks,noExpTrials,noPracTrials,opensesame_codename,opensesame_version,osf_always_upload_experiment,osf_id,physical_screensize,previousDisColor,previousDisShape,previousTarColor,previousTarShape,repeat_cycle,response,responseTime,response_continuePress,response_time,response_time_continuePress,rgb_gray,rgb_green,rgb_red,rgb_white,round_decimals,sampler_backend,set_blockType,set_counterPositions,set_respCorrect,set_respTimeoutExp,set_respTimeoutPrac,set_rotation,set_setSize,sizeImaginary,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimPositions,stimuli,subject_nr,subject_parity,tarIdx,time_Questions,time_blockFeed,time_blockLoop,time_blockSeq,time_continuePress,time_example,time_expSettings,time_exp_mainLoop,time_experiment,time_instructions,time_instructions1,time_instructions2,time_log,time_main,time_prepCanvas,time_trialResp,time_trialSeq,time_trialTask,timing_EEGwait,timing_fix,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,highProb,circular,same,swap,swap,same,green,"(0, 123, 0)",lowProb,lowProb4,circular,uniform,1,undefined,0,0.151041667,12,12,167.8958333,12,29,32236,0,0,0,0,0,0,0,0,2167,0,12,0.896701389,1031.646701,2066,2376914,2166,2166,2166,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x283D4E50>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,29,29,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,green,circular,0,/,691,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,4,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5709679,1883,5634287,5708985,5708158,5708158,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,rectangular,same,swap,swap,same,red,"(177, 0, 0)",lowProb,lowProb1,circular,uniform,1,undefined,0,0.15625,12,12,176.0520833,12,30,33802,0,0,0,0,0,0,0,0,2168,0,12,0.897135417,1032.326389,2067,2378480,2167,2167,2167,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x309E7690>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,30,30,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,circular,0,/,1566,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,0,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5712535,1883,5634287,5710965,5710138,5710138,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,lowProb1,rectangular,same,same,swap,swap,green,"(0, 123, 0)",highProbColor,highProbColor,rectangular,uniform,1,undefined,0,0.161458333,12,12,179.9375,12,31,34548,0,0,0,0,0,0,0,0,2169,0,12,0.897569444,1032.650174,2068,2379226,2168,2168,2168,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x30A0F570>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,31,31,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,green,rectangular,0,/,746,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,7,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5714543,1883,5634287,5713793,5712967,5712967,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,circular,swap,swap,same,same,green,"(0, 123, 0)",lowProb,lowProb4,rectangular,uniform,1,undefined,0,0.166666667,12,12,184.65625,12,32,35454,0,0,0,0,0,0,0,0,2170,0,12,0.898003472,1033.043403,2069,2380132,2169,2169,2169,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x283D4DD0>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,32,32,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,rectangular,0,/,906,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,4,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5716711,1883,5634287,5715801,5714975,5714975,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,rectangular,swap,swap,swap,swap,red,"(177, 0, 0)",lowProb,lowProb2,circular,uniform,1,undefined,0,0.171875,12,12,188.84375,12,33,36258,0,0,0,0,0,0,0,0,2171,0,12,0.8984375,1033.392361,2070,2380936,2170,2170,2170,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x309E78D0>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,33,33,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,circular,0,/,804,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,1,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5718782,1883,5634287,5717975,5717149,5717149,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,lowProb2,rectangular,swap,same,same,swap,red,"(177, 0, 0)",highProbShape,highProbShape,rectangular,uniform,1,undefined,0,0.177083333,12,12,193.1510417,12,34,37085,0,0,0,0,0,0,0,0,2172,0,12,0.898871528,1033.751302,2071,2381763,2171,2171,2171,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x30A0F510>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,34,34,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,red,rectangular,0,/,827,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,3,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5720863,1883,5634287,5720033,5719206,5719206,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,lowProb3,circular,swap,swap,swap,swap,green,"(0, 123, 0)",lowProb,lowProb4,circular,uniform,1,undefined,0,0.182291667,12,12,197.109375,12,35,37845,0,0,0,0,0,0,0,0,2173,0,12,0.899305556,1034.081163,2072,2382523,2172,2172,2172,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x309EDBF0>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,35,35,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,green,circular,0,\,760,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,4,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5722911,1883,5634287,5722148,5721322,5721322,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,highProb,rectangular,same,swap,same,swap,green,"(0, 123, 0)",lowProb,lowProb5,rectangular,uniform,1,undefined,0,0.1875,12,12,203.6302083,12,36,39097,0,0,0,0,0,0,0,0,2174,0,12,0.899739583,1034.624566,2073,2383775,2173,2173,2173,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x309EFC10>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,36,36,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,green,rectangular,0,/,1252,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,5,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5725415,1883,5634287,5724159,5723333,5723333,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,lowProb5,circular,same,swap,same,swap,green,"(0, 123, 0)",lowProb,lowProb6,circular,uniform,1,undefined,0,0.192708333,12,12,208.1614583,12,37,39967,0,0,0,0,0,0,0,0,2175,0,12,0.900173611,1035.00217,2074,2384645,2174,2174,2174,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x309D4770>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,37,37,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,green,circular,0,\,870,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,6,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5727551,1883,5634287,5726677,5725851,5725851,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,lowProb6,circular,swap,same,swap,same,red,"(177, 0, 0)",lowProb,lowProb4,circular,uniform,1,undefined,0,0.197916667,12,12,214.1822917,12,38,41123,0,0,0,0,0,0,0,0,2176,0,12,0.900607639,1035.503906,2075,2385801,2175,2175,2175,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x309D4990>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,38,38,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,/,1156,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,4,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5729999,1883,5634287,5728839,5728012,5728013,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,circular,swap,same,same,swap,red,"(177, 0, 0)",lowProb,lowProb4,rectangular,uniform,1,undefined,0,0.203125,12,12,220.3854167,12,39,42314,0,0,0,0,0,0,0,0,2177,0,12,0.901041667,1036.020833,2076,2386992,2176,2176,2176,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x309EDE50>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,39,39,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,red,rectangular,0,\,1191,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,4,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5732454,1883,5634287,5731260,5730433,5730433,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,circular,swap,same,same,swap,red,"(177, 0, 0)",lowProb,lowProb1,circular,uniform,1,undefined,0,0.208333333,12,12,233.203125,12,40,44775,0,0,0,0,0,0,0,0,2178,0,12,0.901475694,1037.088976,2077,2389453,2177,2177,2177,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x30A0F0F0>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,40,40,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,/,2461,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,0,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5736190,1883,5634287,5733726,5732900,5732900,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,rectangular,swap,swap,same,same,red,"(177, 0, 0)",lowProb,lowProb1,circular,uniform,1,undefined,0,0.213541667,12,12,235.7239583,12,41,45259,0,0,0,0,0,0,0,0,2179,0,12,0.901909722,1037.299045,2078,2389937,2178,2178,2178,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x283FE130>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,41,41,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,circular,0,/,484,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,0,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5737942,1883,5634287,5737455,5736629,5736629,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,absent,highProbOther,rectangular,swap,same,swap,swap,green,"(0, 123, 0)",lowProb,lowProb4,rectangular,uniform,1,undefined,0,0.21875,12,12,240.046875,12,42,46089,0,0,0,0,0,0,0,0,2180,0,12,0.90234375,1037.659288,2079,2390767,2179,2179,2179,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x309D3490>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,42,42,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,rectangular,0,\,830,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,4,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5740055,1883,5634287,5739222,5738396,5738396,NA,817,study_X,0,7547,1,yes,1680
undefined,undefined,NA,NA,NA,7547,7547,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,absent,lowProb3,rectangular,swap,same,swap,same,red,"(177, 0, 0)",lowProb,lowProb5,rectangular,uniform,1,undefined,0,0.223958333,12,12,244.2135417,12,43,46889,0,0,0,0,0,0,0,0,2181,0,12,0.902777778,1038.00651,2080,2391567,2180,2180,2180,11/21/2018 14:09,Default description,yes,<openexp._canvas.legacy.legacy object at 0x0460C850>,<openexp._canvas.legacy.legacy object at 0x309D3A70>,<openexp._canvas.legacy.legacy object at 0x2DD138B0>,<openexp._canvas.legacy.legacy object at 0x045EFB50>,<openexp._canvas.legacy.legacy object at 0x042D1050>,<openexp._canvas.legacy.legacy object at 0x042771D0>,<openexp._canvas.legacy.legacy object at 0x30A0F990>,<openexp._canvas.legacy.legacy object at 0x1189A6B0>,75,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,43,43,12,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-8.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,rectangular,0,/,800,space,7547,7547,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[7, 0, 1, 2, 3, 4, 5, 6]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],32,even,5,NA,5626209,5634287,5634287,141403,140393,1884,159185,159185,1884,1884,148950,5742119,1883,5634287,5741315,5740489,5740489,NA,817,study_X,0,7547,1,yes,1680
