acc,accuracy,answerQ1,answerQ2,answerQ3,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,cond_disColor,cond_disColorRGB,cond_disFeature,cond_disPresent,cond_disProbability,cond_disShape,cond_primingDisColor,cond_primingDisShape,cond_primingTarColor,cond_primingTarShape,cond_tarColor,cond_tarColorRGB,cond_tarLocation,cond_tarLocationLong,cond_tarShape,coordinates,correct,correct_continuePress,count_Questions,count_blockAcc,count_blockFeed,count_blockLoop,count_blockRT,count_blockSeq,count_blockSumCorrect,count_blockSumRT,count_continuePress,count_example,count_expSettings,count_exp_mainLoop,count_experiment,count_instructions,count_instructions1,count_instructions2,count_log,count_main,count_prepCanvas,count_totalAcc,count_totalRT,count_totalSumCorrect,count_totalSumRT,count_trialResp,count_trialSeq,count_trialTask,datetime,description,disable_garbage_collection,dispBlank,dispBlockStart,dispFeedBlock,dispFix,dispInstructions,dispQuestions,dispSearch,dispStartScreen,distance2screen,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,gaborFreq,gaborSize,height,keyboard_backend,lineOriTar,live_row,live_row_blockLoop,live_row_exp_mainLoop,logfile,mouse_backend,noExpBlocks,noExpTrials,noPracTrials,opensesame_codename,opensesame_version,osf_always_upload_experiment,osf_id,physical_screensize,previousDisColor,previousDisShape,previousTarColor,previousTarShape,repeat_cycle,response,responseTime,response_continuePress,response_time,response_time_continuePress,rgb_gray,rgb_green,rgb_red,rgb_white,round_decimals,sampler_backend,set_blockType,set_counterPositions,set_respCorrect,set_respTimeoutExp,set_respTimeoutPrac,set_rotation,set_setSize,sizeImaginary,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimPositions,stimuli,subject_nr,subject_parity,tarIdx,time_Questions,time_blockFeed,time_blockLoop,time_blockSeq,time_continuePress,time_example,time_expSettings,time_exp_mainLoop,time_experiment,time_instructions,time_instructions1,time_instructions2,time_log,time_main,time_prepCanvas,time_trialResp,time_trialSeq,time_trialTask,timing_EEGwait,timing_fix,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,circular,same,swap,same,swap,green,"(0, 123, 0)",lowProb,lowProb6,rectangular,uniform,1,undefined,0,0.265625,9,9,270.515625,9,51,51939,0,0,0,0,0,0,0,0,1614,0,9,0.888310185,952.5306713,1535,1645973,1613,1613,1613,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x282EB0D0>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,52,52,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,rectangular,0,/,1309,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,1,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4329356,2545,4204131,4328044,4327187,4327187,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",color,present,highProb,rectangular,swap,swap,same,same,green,"(0, 123, 0)",lowProb,lowProb3,rectangular,uniform,1,undefined,0,0.270833333,9,9,278.5520833,9,52,53482,0,0,0,0,0,0,0,0,1615,0,9,0.888888889,953.4236111,1536,1647516,1614,1614,1614,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x1FD3BD10>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,53,53,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,green,rectangular,0,/,1543,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,5,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4332180,2545,4204131,4330634,4329777,4329777,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,highProb,rectangular,swap,same,same,swap,green,"(0, 123, 0)",lowProb,lowProb3,circular,uniform,1,undefined,0,0.276041667,9,9,282.2447917,9,53,54191,0,0,0,0,0,0,0,0,1616,0,9,0.889467593,953.833912,1537,1648225,1615,1615,1615,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x256826B0>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,54,54,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,circular,0,\,709,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,5,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4334172,2545,4204131,4333459,4332602,4332602,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,absent,lowProb2,rectangular,same,same,same,swap,green,"(0, 123, 0)",lowProb,lowProb2,rectangular,uniform,1,undefined,0,0.28125,9,9,285.4114583,9,54,54799,0,0,0,0,0,0,0,0,1617,0,9,0.890046296,954.1857639,1538,1648833,1616,1616,1616,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x25682430>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,55,55,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,rectangular,0,\,608,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,4,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4336052,2545,4204131,4335441,4334584,4334584,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,absent,highProbOther,circular,swap,swap,swap,swap,red,"(177, 0, 0)",lowProb,lowProb3,circular,uniform,1,undefined,0,0.286458333,9,9,289.8958333,9,55,55660,0,0,0,0,0,0,0,0,1618,0,9,0.890625,954.6840278,1539,1649694,1617,1617,1617,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x229A9B70>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,56,56,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,red,circular,0,/,861,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,5,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4338196,2545,4204131,4337332,4336475,4336475,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,circular,same,same,same,swap,red,"(177, 0, 0)",lowProb,lowProb5,rectangular,uniform,1,undefined,0,0.291666667,9,9,298.65625,9,56,57342,0,0,0,0,0,0,0,0,1619,0,9,0.891203704,955.6574074,1540,1651376,1618,1618,1618,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x1FD3BD10>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,57,57,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,red,rectangular,0,\,1682,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,0,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4341171,2545,4204131,4339486,4338629,4338629,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,present,lowProb6,rectangular,swap,swap,swap,swap,green,"(0, 123, 0)",lowProb,lowProb3,circular,uniform,1,undefined,0,0.296875,9,9,301.7135417,9,57,57929,0,0,0,0,0,0,0,0,1620,0,9,0.891782407,955.9971065,1541,1651963,1619,1619,1619,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x25651750>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,58,58,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,green,circular,0,\,587,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,5,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4343051,2545,4204131,4342461,4341605,4341605,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,lowProb6,circular,same,swap,swap,same,red,"(177, 0, 0)",lowProb,lowProb5,circular,uniform,1,undefined,0,0.302083333,9,9,308.453125,9,58,59223,0,0,0,0,0,0,0,0,1621,0,9,0.892361111,956.7459491,1542,1653257,1620,1620,1620,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x282EBDF0>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,59,59,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,red,circular,0,\,1294,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,0,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4345627,2545,4204131,4344331,4343474,4343474,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,rectangular,same,swap,same,swap,red,"(177, 0, 0)",lowProb,lowProb1,rectangular,uniform,1,undefined,0,0.307291667,9,9,313.4791667,9,59,60188,0,0,0,0,0,0,0,0,1622,0,9,0.892939815,957.3043981,1543,1654222,1621,1621,1621,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x25683970>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,60,60,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,red,rectangular,0,\,965,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,3,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4347892,2545,4204131,4346924,4346067,4346067,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",color,present,highProb,rectangular,same,same,same,same,red,"(177, 0, 0)",lowProb,lowProb4,rectangular,uniform,0,undefined,0,0.307291667,9,9,319.0052083,9,59,61249,0,0,0,0,0,0,0,0,1623,0,9,0.892939815,957.9184028,1543,1655283,1622,1622,1622,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x282EB610>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,315,61,61,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,rectangular,red,rectangular,0,\,1061,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",/,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,7,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4350228,2545,4204131,4349163,4348306,4348306,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,absent,lowProb2,rectangular,swap,same,same,same,red,"(177, 0, 0)",highProbShape,highProbShape,rectangular,uniform,1,undefined,0,0.3125,9,9,326.2760417,9,60,62645,0,0,0,0,0,0,0,0,1624,0,9,0.893518519,958.7262731,1544,1656679,1623,1623,1623,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x282EBF30>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,62,62,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,rectangular,0,\,1396,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,6,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4352916,2545,4204131,4351516,4350658,4350659,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,rectangular,same,same,same,swap,red,"(177, 0, 0)",lowProb,lowProb6,circular,uniform,1,undefined,0,0.317708333,9,9,329.640625,9,61,63291,0,0,0,0,0,0,0,0,1625,0,9,0.894097222,959.1001157,1545,1657325,1624,1624,1624,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x25651230>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,63,63,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,rectangular,red,circular,0,\,646,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,1,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4354867,2545,4204131,4354218,4353361,4353361,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,red,"(177, 0, 0)",shape,present,highProb,circular,same,swap,same,swap,red,"(177, 0, 0)",lowProb,lowProb3,rectangular,uniform,1,undefined,0,0.322916667,9,9,333.2447917,9,62,63983,0,0,0,0,0,0,0,0,1626,0,9,0.894675926,959.5005787,1546,1658017,1625,1625,1625,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x229AC090>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,64,64,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,red,circular,red,rectangular,0,\,692,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,5,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4356835,2545,4204131,4356141,4355284,4355284,NA,848,study_X,0,7586,1,yes,1680
undefined,undefined,NA,NA,NA,7586,7586,black,no,legacy,legacy,legacy,0,green,"(0, 123, 0)",shape,absent,highProb,circular,swap,same,swap,swap,green,"(0, 123, 0)",lowProb,lowProb4,circular,uniform,1,undefined,0,0.328125,9,9,336.828125,9,63,64671,0,0,0,0,0,0,0,0,1627,0,9,0.89525463,959.8987269,1547,1658705,1626,1626,1626,11/22/2018 13:30,Default description,yes,<openexp._canvas.legacy.legacy object at 0x171E36B0>,<openexp._canvas.legacy.legacy object at 0x1FD29110>,<openexp._canvas.legacy.legacy object at 0x144C9C10>,<openexp._canvas.legacy.legacy object at 0x2566DC70>,<openexp._canvas.legacy.legacy object at 0x042D1070>,<openexp._canvas.legacy.legacy object at 0x042761F0>,<openexp._canvas.legacy.legacy object at 0x282EBB10>,<openexp._canvas.legacy.legacy object at 0x047E89F0>,75,SpatProbMultiple3.osexp,C:/Userdata/Michel/SpatProbMultiple3,no,mono,no,18,no,white,no,yes,0.09,98,1050,legacy,45,65,65,9,C:/Userdata/Michel/SpatProbMultiple3/beh/subject-3.csv,legacy,12,192,25,Jazzy James,3.1.9,yes,598477b2b83f69022949e7e9,47,green,circular,green,circular,0,\,688,space,7586,7586,"(80, 80, 80)","(0, 123, 0)","(177, 0, 0)","(155, 155, 155)",2,legacy,experiment,"[2, 3, 4, 5, 6, 7, 0, 1]",\,2500,3000,0,8,252.7587515,1024,2,48000,-16,main,"[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]",[],27,odd,7,NA,4187594,4204131,4204131,170478,169469,2549,192172,192172,2549,2549,178065,4358819,2545,4204131,4358128,4357270,4357270,NA,848,study_X,0,7586,1,yes,1680
